date,volume,open,high,low,close,adj close
2023-12-28,3553100,80.5199966430664,81.26000213623047,80.37999725341797,81.13999938964844,81.13999938964844
2023-12-27,3541200,80.11000061035156,80.75,79.73999786376953,80.37000274658203,80.37000274658203
2023-12-26,2659500,79.72000122070312,80.05999755859375,79.38999938964844,79.94999694824219,79.94999694824219
2023-12-22,4109700,79.19000244140625,80.0,79.16000366210938,79.66000366210938,79.66000366210938
2023-12-21,3791000,78.81999969482422,79.41999816894531,78.5199966430664,78.93000030517578,78.93000030517578
2023-12-20,5227800,79.66000366210938,79.77999877929688,78.58000183105469,78.58999633789062,78.58999633789062
2023-12-19,7452300,79.58000183105469,80.0199966430664,79.22000122070312,79.48999786376953,79.48999786376953
2023-12-18,4926700,80.62999725341797,80.62999725341797,79.43000030517578,79.5,79.5
2023-12-15,20354200,81.3499984741211,82.30999755859375,80.0999984741211,80.33000183105469,80.33000183105469
2023-12-14,8531100,82.4000015258789,82.45999908447266,81.06999969482422,81.77999877929688,81.77999877929688
2023-12-13,10582400,81.30000305175781,83.12000274658203,80.88999938964844,83.08999633789062,82.33999633789062
2023-12-12,6118200,80.77999877929688,81.18000030517578,80.05999755859375,80.81999969482422,80.09049224853516
2023-12-11,8190000,79.62999725341797,80.83999633789062,79.45999908447266,80.08999633789062,79.36707305908203
2023-12-08,6568400,78.11000061035156,79.23999786376953,77.94000244140625,79.0199966430664,78.30673217773438
2023-12-07,8588600,79.58000183105469,79.80999755859375,77.8499984741211,78.05000305175781,77.34549713134766
2023-12-06,5745300,79.25,80.18000030517578,79.04000091552734,79.36000061035156,78.64366912841797
2023-12-05,6276900,78.37000274658203,79.27999877929688,77.8499984741211,79.0199966430664,78.30673217773438
2023-12-04,8194600,77.29000091552734,78.47000122070312,77.16000366210938,78.33999633789062,77.63287353515625
2023-12-01,5400200,76.77999877929688,77.66000366210938,76.19999694824219,77.6500015258789,76.94910430908203
2023-11-30,10393600,75.37999725341797,76.73999786376953,75.30999755859375,76.5999984741211,75.90857696533203
2023-11-29,5091700,74.8499984741211,75.44999694824219,74.68000030517578,75.2300033569336,74.55094909667969
2023-11-28,6792700,74.80000305175781,74.94999694824219,74.19000244140625,74.51000213623047,73.83744812011719
2023-11-27,4552100,75.11000061035156,75.30000305175781,74.5199966430664,74.91999816894531,74.24374389648438
2023-11-24,1931000,75.88999938964844,75.98999786376953,75.02999877929688,75.37999725341797,74.69959259033203
2023-11-22,4419100,74.98999786376953,75.7300033569336,74.9000015258789,75.69999694824219,75.0167007446289
2023-11-21,5120400,76.0,76.1500015258789,74.54000091552734,74.69000244140625,74.01582336425781
2023-11-20,7012200,75.2300033569336,76.0999984741211,75.06999969482422,76.0,75.31399536132812
2023-11-17,7874500,74.88999938964844,75.51000213623047,74.56999969482422,75.44999694824219,74.76895904541016
2023-11-16,6820700,75.52999877929688,76.1500015258789,73.98999786376953,74.5199966430664,73.84735107421875
2023-11-15,7102100,74.2300033569336,75.45999908447266,74.11000061035156,75.04000091552734,74.36266326904297
2023-11-14,5534400,75.31999969482422,75.72000122070312,74.55000305175781,74.72000122070312,74.0455551147461
2023-11-13,4742500,75.37000274658203,75.6500015258789,74.54000091552734,74.93000030517578,74.25365447998047
2023-11-10,5946700,75.45999908447266,76.02999877929688,74.86000061035156,75.91999816894531,75.2347183227539
2023-11-09,8878900,77.52999877929688,77.70999908447266,74.72000122070312,74.9800033569336,74.30320739746094
2023-11-08,13103500,77.48999786376953,78.26000213623047,75.08999633789062,77.9000015258789,77.19684600830078
2023-11-07,7609000,81.06999969482422,81.3499984741211,80.31999969482422,80.61000061035156,79.88238525390625
