date,volume,open,high,low,close,adj close
2023-12-28,435000,10.949999809265137,11.15999984741211,10.770000457763672,10.989999771118164,10.989999771118164
2023-12-27,452700,10.800000190734863,11.149999618530272,10.579999923706056,10.970000267028809,10.970000267028809
2023-12-26,585600,10.600000381469728,11.25,10.369999885559082,10.800000190734863,10.800000190734863
2023-12-22,483600,9.850000381469728,10.529999732971191,9.850000381469728,10.4399995803833,10.4399995803833
2023-12-21,973000,9.399999618530272,9.800000190734863,9.32900047302246,9.710000038146973,9.710000038146973
2023-12-20,421900,9.369999885559082,9.640000343322754,9.109000205993652,9.289999961853027,9.289999961853027
2023-12-19,477100,8.989999771118164,9.649999618530272,8.989999771118164,9.4399995803833,9.4399995803833
2023-12-18,297600,8.5,9.050000190734863,8.305000305175781,8.970000267028809,8.970000267028809
2023-12-15,922300,8.890000343322754,8.949999809265137,8.489999771118164,8.59000015258789,8.59000015258789
2023-12-14,713400,8.90999984741211,8.979999542236328,7.980000019073486,8.699999809265137,8.699999809265137
2023-12-13,592900,8.579999923706055,9.239999771118164,8.350000381469727,8.8100004196167,8.8100004196167
2023-12-12,206400,8.430000305175781,8.640000343322754,8.350000381469727,8.539999961853027,8.539999961853027
2023-12-11,199400,8.510000228881836,8.510000228881836,8.109999656677246,8.420000076293945,8.420000076293945
2023-12-08,310900,8.4399995803833,8.75,8.279999732971191,8.5,8.5
2023-12-07,483300,8.25,8.489999771118164,7.909999847412109,8.470000267028809,8.470000267028809
2023-12-06,458600,8.050000190734863,8.4399995803833,7.909999847412109,8.229999542236328,8.229999542236328
2023-12-05,309400,7.429999828338623,8.0,7.400000095367432,7.96999979019165,7.96999979019165
2023-12-04,405200,7.360000133514404,7.699999809265137,7.340000152587891,7.5,7.5
2023-12-01,369800,6.739999771118164,7.329999923706055,6.579999923706055,7.315000057220459,7.315000057220459
2023-11-30,209600,6.849999904632568,7.079999923706055,6.675000190734863,6.730000019073486,6.730000019073486
2023-11-29,329100,6.420000076293945,7.0,6.289999961853027,6.75,6.75
2023-11-28,380100,6.349999904632568,6.409999847412109,6.039999961853027,6.309999942779541,6.309999942779541
2023-11-27,290600,6.389999866485596,6.394999980926514,6.159999847412109,6.300000190734863,6.300000190734863
2023-11-24,109900,6.099999904632568,6.460000038146973,6.099999904632568,6.460000038146973,6.460000038146973
2023-11-22,231400,5.989999771118164,6.164999961853027,5.940000057220459,6.079999923706055,6.079999923706055
2023-11-21,313800,6.019999980926514,6.170000076293945,5.900000095367432,5.940000057220459,5.940000057220459
2023-11-20,233700,6.239999771118164,6.3480000495910645,6.039999961853027,6.130000114440918,6.130000114440918
2023-11-17,309300,6.090000152587891,6.230000019073486,5.980000019073486,6.170000076293945,6.170000076293945
2023-11-16,255800,6.150000095367432,6.230000019073486,5.940000057220459,6.099999904632568,6.099999904632568
2023-11-15,403200,6.489999771118164,6.75,6.13100004196167,6.159999847412109,6.159999847412109
2023-11-14,367700,6.5,6.519999980926514,6.269999980926514,6.514999866485596,6.514999866485596
2023-11-13,313600,5.940000057220459,6.260000228881836,5.889999866485596,6.25,6.25
2023-11-10,428700,5.909999847412109,5.989999771118164,5.570000171661377,5.960000038146973,5.960000038146973
2023-11-09,457200,6.960000038146973,6.960000038146973,5.920000076293945,5.925000190734863,5.925000190734863
2023-11-08,717600,6.559999942779541,7.110000133514404,6.369999885559082,6.894999980926514,6.894999980926514
2023-11-07,1023300,6.699999809265137,6.90500020980835,5.639999866485596,6.510000228881836,6.510000228881836
2023-11-06,340500,6.989999771118164,6.989999771118164,6.590000152587891,6.599999904632568,6.599999904632568
2023-11-03,513100,6.369999885559082,7.039999961853027,6.320000171661377,6.980000019073486,6.980000019073486
2023-11-02,389400,6.71999979019165,6.880000114440918,6.269999980926514,6.300000190734863,6.300000190734863
2023-11-01,937900,6.909999847412109,7.0,6.539999961853027,6.630000114440918,6.630000114440918
2023-10-31,500500,7.0,7.230000019073486,6.659999847412109,6.940000057220459,6.940000057220459
2023-10-30,411400,6.650000095367432,7.150000095367432,6.650000095367432,7.0,7.0
2023-10-27,368100,6.659999847412109,6.710000038146973,6.320000171661377,6.579999923706055,6.579999923706055
2023-10-26,229000,6.559999942779541,6.784999847412109,6.429999828338623,6.670000076293945,6.670000076293945
2023-10-25,223500,6.690000057220459,6.730000019073486,6.519999980926514,6.539999961853027,6.539999961853027
2023-10-24,390900,6.570000171661377,6.820000171661377,6.519999980926514,6.71999979019165,6.71999979019165
2023-10-23,262900,6.840000152587891,6.840000152587891,6.519999980926514,6.550000190734863,6.550000190734863
2023-10-20,343700,6.769999980926514,6.900000095367432,6.590000152587891,6.860000133514404,6.860000133514404
2023-10-19,405400,6.760000228881836,6.880000114440918,6.559999942779541,6.760000228881836,6.760000228881836
2023-10-18,457000,7.150000095367432,7.244999885559082,6.75,6.800000190734863,6.800000190734863
2023-10-17,438300,6.78000020980835,7.400000095367432,6.760000228881836,7.199999809265137,7.199999809265137
2023-10-16,568500,6.949999809265137,6.949999809265137,6.679999828338623,6.800000190734863,6.800000190734863
2023-10-13,287400,6.75,7.03000020980835,6.570000171661377,6.880000114440918,6.880000114440918
2023-10-12,368500,7.380000114440918,7.429999828338623,6.710000038146973,6.75,6.75
2023-10-11,292900,7.519999980926514,7.710000038146973,7.150000095367432,7.340000152587891,7.340000152587891
2023-10-10,316600,7.480000019073486,7.630000114440918,7.239999771118164,7.5,7.5
2023-10-09,239000,7.849999904632568,7.849999904632568,7.429999828338623,7.489999771118164,7.489999771118164
2023-10-06,326700,7.849999904632568,8.050000190734863,7.559999942779541,7.920000076293945,7.920000076293945
2023-10-05,384500,7.599999904632568,8.020000457763672,7.210000038146973,7.929999828338623,7.929999828338623
2023-10-04,476500,7.519999980926514,7.710000038146973,7.349999904632568,7.610000133514404,7.610000133514404
2023-10-03,462700,7.409999847412109,7.75,7.239999771118164,7.519999980926514,7.519999980926514
2023-10-02,716900,8.039999961853027,8.045000076293945,7.15500020980835,7.539999961853027,7.539999961853027
2023-09-29,1074300,8.210000038146973,8.279999732971191,7.644999980926514,8.050000190734863,8.050000190734863
2023-09-28,956000,7.980000019073486,8.270000457763672,7.639999866485596,8.239999771118164,8.239999771118164
2023-09-27,752300,7.840000152587891,8.109999656677246,7.550000190734863,8.0,8.0
2023-09-26,898800,7.110000133514404,7.909999847412109,7.0,7.835000038146973,7.835000038146973
2023-09-25,628800,6.570000171661377,7.25,6.409999847412109,7.150000095367432,7.150000095367432
2023-09-22,454100,6.800000190734863,7.0,6.570000171661377,6.599999904632568,6.599999904632568
2023-09-21,861000,7.119999885559082,7.159999847412109,6.579999923706055,6.75,6.75
2023-09-20,1790800,7.21999979019165,7.699999809265137,6.989999771118164,7.195000171661377,7.195000171661377
2023-09-19,3003400,5.880000114440918,7.070000171661377,5.880000114440918,7.025000095367432,7.025000095367432
2023-09-18,424800,6.059999942779541,6.14300012588501,5.789999961853027,5.860000133514404,5.860000133514404
2023-09-15,822900,6.460000038146973,6.550000190734863,6.039999961853027,6.099999904632568,6.099999904632568
2023-09-14,336100,6.659999847412109,6.869999885559082,6.320000171661377,6.460000038146973,6.460000038146973
2023-09-13,286000,6.980000019073486,7.260000228881836,6.610000133514404,6.619999885559082,6.619999885559082
2023-09-12,214100,6.820000171661377,7.03000020980835,6.78000020980835,6.980000019073486,6.980000019073486
2023-09-11,290000,6.550000190734863,6.855000019073486,6.51800012588501,6.820000171661377,6.820000171661377
2023-09-08,390600,6.650000095367432,6.769999980926514,6.420000076293945,6.585000038146973,6.585000038146973
2023-09-07,1554500,7.269999980926514,7.269999980926514,6.360000133514404,6.65500020980835,6.65500020980835
2023-09-06,391200,7.369999885559082,7.440000057220459,7.099999904632568,7.269999980926514,7.269999980926514
2023-09-05,463200,7.46999979019165,7.53000020980835,7.269999980926514,7.400000095367432,7.400000095367432
2023-09-01,2000300,7.150000095367432,7.550000190734863,7.0,7.519999980926514,7.519999980926514
2023-08-31,296200,7.019999980926514,7.25,7.010000228881836,7.110000133514404,7.110000133514404
2023-08-30,219900,7.260000228881836,7.309999942779541,6.949999809265137,7.010000228881836,7.010000228881836
2023-08-29,1776700,7.340000152587891,7.519999980926514,7.210000038146973,7.289999961853027,7.289999961853027
2023-08-28,368000,7.079999923706055,7.360000133514404,6.920000076293945,7.340000152587891,7.340000152587891
2023-08-25,273900,7.0,7.250999927520752,6.909999847412109,7.050000190734863,7.050000190734863
2023-08-24,473500,7.400000095367432,7.400000095367432,6.900000095367432,6.989999771118164,6.989999771118164
2023-08-23,370600,7.619999885559082,7.656000137329102,7.349999904632568,7.400000095367432,7.400000095367432
